date,cases_raw,deaths_raw,hosp_nice,hosp_combined,icu_daily,rt_rivm,rt_low,rt_up,prevalence_rivm,sewage_rna,radar_contact_rate,radar_infected_contact,radar_infectious_contact,coronamelder_positives,cases_sm7,deaths_sm7,hosp_sm7,radar_c_sm7,radar_z_sm7,radar_cI_sm7,radar_I_frac_sm7,radar_I_count_sm7,cm_positives_sm7,sewage_sm7,hosp_nice_old,hosp_combined_old,icu_daily_old,radar_contact_rate_old,radar_infected_contact_old,radar_infectious_contact_old,hosp_sm7_old,radar_c_sm7_old,radar_cI_sm7_old,radar_I_frac_sm7_old,hosp_adm,hosp_notif,icu_adm,icu_notif,icu_sm7,tests_total,tests_positive,prev_json_avg,prev_json_low,prev_json_up,positivity_rate
2022-08-13,1672.0,4.0,55,55,6,0.88,0.8,0.96,,51376975615692.8,,,,,1668.42857142857,3.7143,69.2857142857143,,,,,,,58470773783123.7,55.0,55.0,4.6,,,,69.2857,,,,55,9,6,2,4.85714285714286,,,,,,
2022-08-14,1362.0,1.0,47,47,2,0.86,0.78,0.94,,64620167909528.5,,,,,1606.14285714286,4.1429,69.0,,,,,,,60530721044551.0,47.0,47.0,4.6,,,,69.0,,,,47,21,2,0,4.85714285714286,,,,,,
2022-08-15,972.0,0.0,86,86,8,0.86,0.79,0.94,,51188666396436.2,,,,,1549.57142857143,4.1429,68.0,,,,,,,57344617010054.0,86.0,86.0,4.4,,,,68.0,,,,86,115,8,13,5.0,,,,,,
2022-08-16,1914.0,10.0,67,67,2,0.89,0.81,0.98,,63412603091554.7,,,,,1484.57142857143,4.8571,63.7142857142857,,,,,,,55627758212598.1,67.0,67.0,4.4,,,,63.7143,,,,67,93,2,7,4.42857142857143,,,,,,
2022-08-17,1679.0,7.0,77,77,4,0.94,0.85,1.03,,68515029800906.9,,,,,1427.71428571429,5.0,62.2857142857143,,,,,,,56097985305862.8,77.0,77.0,4.4,,,,62.2857,,,,77,80,4,4,4.0,,,,,,
2022-08-18,1363.0,2.0,67,67,5,0.98,0.89,1.08,,36025363752518.5,,,,,1377.85714285714,5.0,61.7142857142857,,,,,,,54923715813254.8,67.0,67.0,4.4,,,,61.7143,,,,67,105,5,2,4.42857142857143,,,,,,
2022-08-19,1430.0,10.0,47,47,4,1.0,0.91,1.1,,54255500921548.8,,,,,1349.85714285714,5.2857,58.4285714285714,,,,,,,54835813651307.2,47.0,47.0,4.4,,,,58.4286,,,,47,54,4,3,3.85714285714286,,,,,,
2022-08-20,1274.0,5.0,45,45,3,1.0,0.91,1.1,,54668565268546.3,,,,,1271.0,4.4286,57.0,,,,,,,54052126795985.7,45.0,45.0,4.4,,,,57.0,,,,45,9,3,7,4.0,,,,,,
2022-08-21,1013.0,1.0,43,43,5,0.98,0.88,1.08,,56400281461271.9,,,,,1211.28571428571,3.8571,53.0,,,,,,,52338189853459.8,43.0,43.0,4.4,,,,53.0,,,,43,28,5,4,3.71428571428571,,,,,,
2022-08-22,776.0,2.0,63,63,4,0.96,0.87,1.05,,50573351262803.2,,,,,1188.71428571429,3.8571,51.2857142857143,,,,,,,54232600666071.1,63.0,63.0,3.0,,,,51.2857,,,,63,96,4,6,3.57142857142857,,,,,,
2022-08-23,1362.0,4.0,57,57,3,0.97,0.88,1.06,,57926795104304.3,,,,,1149.28571428571,2.7143,51.4285714285714,,,,,,,53909657763480.9,57.0,57.0,3.0,,,,51.4286,,,,57,132,3,10,3.0,,,,,,
2022-08-24,1261.0,3.0,49,49,2,1.0,0.9,1.11,,56517471203225.3,,,,,1138.0,2.2857,50.7142857142857,,,,,,,52128605574320.1,49.0,49.0,3.0,,,,50.7143,,,,49,79,2,2,3.28571428571429,,,,,,
2022-08-25,1205.0,2.0,55,55,4,1.03,0.93,1.14,,49286239440797.5,,,,,1114.42857142857,2.2857,50.1428571428572,,,,,,,51879129450363.0,55.0,55.0,3.0,,,,50.1429,,,,55,78,4,6,3.0,,,,,,
2022-08-26,1154.0,2.0,48,48,0,1.05,0.95,1.16,,51994900603417.6,,,,,1114.71428571429,2.1429,48.0,,,,,,,50460156113852.3,48.0,48.0,3.0,,,,48.0,,,,48,41,0,1,3.28571428571429,,,,,,
2022-08-27,1195.0,2.0,40,40,5,1.04,0.94,1.15,,42201199944421.2,,,,,1103.14285714286,1.7143,46.2857142857143,,,,,,,49010679425749.6,40.0,40.0,3.0,,,,46.2857,,,,40,6,5,1,3.28571428571429,,,,,,
2022-08-28,848.0,1.0,39,39,3,1.02,0.93,1.12,,54653948593572.0,,,,,1093.85714285714,1.5714,45.5714285714286,,,,,,,47833885694688.5,39.0,39.0,3.0,,,,45.5714,,,,39,17,3,1,3.42857142857143,,,,,,
2022-08-29,778.0,1.0,48,48,6,1.02,0.92,1.11,,40640537907228.4,,,,,1089.0,1.5714,44.8571428571429,,,,,,,49230864485375.3,48.0,48.0,3.3,,,,44.8571,,,,48,93,6,5,3.28571428571429,,,,,,
2022-08-30,1281.0,1.0,45,45,3,1.03,0.93,1.13,,47780458287584.9,,,,,1096.71428571429,1.5714,46.1428571428572,,,,,,,50611793803070.0,45.0,45.0,3.3,,,,46.1429,,,,45,56,3,4,3.42857142857143,,,,,,
2022-08-31,1196.0,2.0,44,44,3,1.05,0.95,1.15,,48279915085797.7,,,,,1088.57142857143,1.2857,45.4285714285714,,,,,,,53934530148590.9,44.0,44.0,3.3,,,,45.4286,,,,44,24,3,3,3.42857142857143,,,,,,
2022-09-01,1171.0,2.0,50,50,3,1.06,0.96,1.17,,59065090975605.4,,,,,1093.57142857143,1.1429,46.4285714285714,,,,,,,55021717296599.5,50.0,50.0,3.3,,,,46.4286,,,,50,42,3,3,3.28571428571429,,,,,,
2022-09-02,1208.0,2.0,57,57,1,1.05,0.95,1.15,,61661405827280.5,,,,,1096.85714285714,1.0,48.0,,,,,,,58549952502640.6,57.0,57.0,3.3,,,,48.0,,,,57,37,1,2,2.85714285714286,,,,,,
2022-09-03,1138.0,0.0,35,35,5,1.02,0.92,1.12,,65460354363067.1,,,,,1121.14285714286,1.4286,47.7142857142857,,,,,,,63326600096739.7,35.0,35.0,3.3,,,,47.7143,,,,35,15,5,1,2.85714285714286,,,,,,
2022-09-04,883.0,0.0,46,46,2,0.99,0.89,1.09,,62264258629632.4,,,,,1159.14285714286,1.4286,50.0,,,,,,,66587670731378.3,46.0,46.0,3.3,,,,50.0,,,,46,17,2,0,3.0,,,,,,
2022-09-05,801.0,0.0,59,59,3,0.98,0.89,1.08,,65338184349516.1,,,,,1183.57142857143,1.2857,50.1428571428572,,,,,,,67822056305057.1,59.0,59.0,3.3,,,,50.1429,,,,59,90,3,2,3.0,,,,,,
2022-09-06,1451.0,4.0,43,43,3,1.0,0.91,1.11,,81216991446278.6,,,,,1184.42857142857,1.1429,51.7142857142857,,,,,,,69255209165103.2,43.0,43.0,3.3,,,,51.7143,,,,43,55,3,2,3.0,,,,,,
2022-09-07,1462.0,2.0,60,60,4,1.05,0.95,1.15,,71107409528268.0,,,,,1190.57142857143,1.5714,53.7142857142857,,,,,,,66985123892413.1,60.0,60.0,3.3,,,,53.7143,,,,60,42,4,4,2.85714285714286,,,,,,
2022-09-08,1342.0,1.0,51,51,3,1.08,0.98,1.2,,67705789991356.8,,,,,1190.85714285714,1.5714,53.7142857142857,,,,,,,64857980577816.5,51.0,51.0,3.3,,,,53.7143,,,,51,43,3,5,3.28571428571429,,,,,,
2022-09-09,1214.0,1.0,68,68,1,1.09,0.99,1.2,,71693475847603.2,,,,,1180.28571428571,1.7143,54.7142857142857,,,,,,,61821975605269.5,68.0,68.0,3.3,,,,54.7143,,,,68,32,1,0,3.14285714285714,,,,,,
2022-09-10,1181.0,3.0,49,49,4,1.07,0.97,1.18,,49569757454236.5,,,,,1186.57142857143,1.5714,58.5714285714286,,,,,,,57269870407050.5,49.0,49.0,3.3,,,,58.5714,,,,49,29,4,2,3.14285714285714,,,,,,
2022-09-11,885.0,0.0,46,46,5,1.05,0.95,1.15,,47374255427456.0,,,,,1180.0,1.5714,57.0,,,,,,,54587120193060.0,46.0,46.0,3.3,,,,57.0,,,,46,15,5,1,3.42857142857143,,,,,,
2022-09-12,727.0,1.0,66,66,2,1.05,0.96,1.15,,44086149541687.6,,,,,1206.28571428571,1.5714,57.2857142857143,,,,,,,54823666237387.3,66.0,66.0,3.4,,,,57.2857,,,,66,112,2,7,3.14285714285714,,,,,,
2022-09-13,1495.0,3.0,70,70,3,1.09,0.99,1.2,,49352255058745.4,,,,,1229.57142857143,1.8571,54.5714285714286,,,,,,,60464400595656.9,70.0,70.0,3.4,,,,54.5714,,,,70,55,3,2,3.42857142857143,,,,,,
2022-09-14,1416.0,2.0,49,49,6,1.16,1.05,1.27,,52328158030334.3,,,,,1225.85714285714,1.5714,55.5714285714286,,,,,,,64962900730491.3,49.0,49.0,3.4,,,,55.5714,,,,49,51,6,5,3.42857142857143,,,,,,
2022-09-15,1526.0,1.0,53,53,1,1.22,1.11,1.33,,69361612301648.2,,,,,1227.71428571429,1.5714,55.0,,,,,,,71828134049080.0,53.0,53.0,3.4,,,,55.0,,,,53,43,1,5,3.42857142857143,,,,,,
2022-09-16,1377.0,3.0,49,49,3,1.24,1.14,1.36,,111178616355490.0,,,,,1233.14285714286,1.4286,55.8571428571429,,,,,,,74538219349351.1,49.0,49.0,3.4,,,,55.8571,,,,49,35,3,2,4.0,,,,,,
2022-09-17,1155.0,1.0,56,56,4,1.23,1.13,1.34,,81059258398077.5,,,,,1259.42857142857,1.4286,57.1428571428572,,,,,,,77572907880140.0,56.0,56.0,3.4,,,,57.1429,,,,56,9,4,0,3.71428571428571,,,,,,
2022-09-18,898.0,0.0,42,42,5,1.2,1.11,1.3,,95430888657577.0,,,,,1300.85714285714,1.4286,60.4285714285714,,,,,,,81975054907947.6,42.0,42.0,3.4,,,,60.4286,,,,42,22,5,2,3.57142857142857,,,,,,
2022-09-19,765.0,0.0,72,72,6,1.19,1.1,1.28,,63056746643585.2,,,,,1333.28571428571,1.4286,64.0,,,,,,,84175691110941.4,72.0,72.0,4.6,,,,64.0,,,,72,93,6,6,4.0,,,,,,
2022-09-20,1679.0,3.0,79,79,1,1.21,1.12,1.31,,70595074774267.4,,,,,1412.0,1.5714,70.1428571428571,,,,,,,84965132937686.8,79.0,79.0,4.6,,,,70.1429,,,,79,82,1,11,4.0,,,,,,
2022-09-21,1706.0,2.0,72,72,5,1.24,1.15,1.34,,83143187224987.9,,,,,1479.57142857143,1.4286,71.5714285714286,,,,,,,89927083171527.0,72.0,72.0,4.6,,,,71.5714,,,,72,51,5,2,3.85714285714286,,,,,,
2022-09-22,1753.0,1.0,78,78,4,1.26,1.17,1.36,,84766065722604.4,,,,,1558.14285714286,1.7143,78.8571428571429,,,,,,,92422325378720.0,78.0,78.0,4.6,,,,78.8571,,,,78,53,4,1,4.57142857142857,,,,,,
2022-09-23,1928.0,4.0,92,92,3,1.26,1.17,1.35,,116704709142708.0,,,,,1617.85714285714,1.8571,86.5714285714286,,,,,,,97316588501242.5,92.0,92.0,4.6,,,,86.5714,,,,92,43,3,6,4.85714285714286,,,,,,
2022-09-24,1628.0,0.0,66,66,3,1.22,1.13,1.31,,115792910034959.0,,,,,1750.85714285714,1.8571,93.0,,,,,,,107717688250489.0,66.0,66.0,4.6,,,,93.0,,,,66,21,3,0,5.42857142857143,,,,,,
2022-09-25,1448.0,2.0,93,93,10,1.17,1.09,1.25,,112897584107928.0,,,,,1869.14285714286,2.0,99.8571428571429,,,,,,,113632544672542.0,93.0,93.0,4.6,,,,99.8571,,,,93,28,10,1,5.28571428571429,,,,,,
2022-09-26,1183.0,1.0,126,126,8,1.13,1.06,1.21,,,,,,,2037.42857142857,2.1429,106.714285714286,,,,,,,119596786875493.0,126.0,126.0,6.3,,,,106.7143,,,,126,165,8,5,5.85714285714286,,,,,,
2022-09-27,2610.0,3.0,124,124,5,1.13,1.05,1.2,,133001673269748.0,,,,,2199.42857142857,1.8571,113.857142857143,,,,,,,127223726007678.0,124.0,124.0,6.3,,,,113.8571,,,,124,123,5,13,5.71428571428571,,,,,,
2022-09-28,2534.0,3.0,120,120,4,1.14,1.06,1.22,,118632325757306.0,,,,,2366.14285714286,2.4286,117.571428571429,,,,,,,139589161148386.0,120.0,120.0,6.3,,,,117.5714,,,,120,118,4,5,6.14285714285714,,,,,,
2022-09-29,2931.0,2.0,126,126,8,1.14,1.06,1.22,,120551518940307.0,,,,,2460.85714285714,2.1429,120.142857142857,,,,,,,145439364297255.0,126.0,126.0,6.3,,,,120.1429,,,,126,128,8,10,6.28571428571429,,,,,,
2022-09-30,3062.0,2.0,142,142,2,1.12,1.05,1.2,,162466343935820.0,,,,,2540.28571428571,2.2857,124.428571428571,,,,,,,146369982831523.0,142.0,142.0,6.3,,,,124.4286,,,,142,86,2,3,5.85714285714286,,,,,,
2022-10-01,2795.0,4.0,92,92,6,1.07,1.0,1.14,,189985520879209.0,,,,,2715.71428571429,2.8571,127.428571428571,,,,,,,152981623905501.0,92.0,92.0,6.3,,,,127.4286,,,,92,10,6,2,5.85714285714286,,,,,,
2022-10-02,2111.0,0.0,111,111,11,1.01,0.94,1.07,,147998803001139.0,,,,,2895.0,4.0,131.285714285714,,,,,,,165867246767737.0,111.0,111.0,6.3,,,,131.2857,,,,111,30,11,4,6.71428571428571,,,,,,
2022-10-03,1739.0,2.0,156,156,5,0.96,0.89,1.02,,151953694037133.0,,,,,3056.57142857143,4.7143,133.142857142857,,,,,,,175148873951437.0,156.0,156.0,6.7,,,,133.1429,,,,156,246,5,9,6.71428571428571,,,,,,
2022-10-04,3838.0,7.0,145,145,5,0.95,0.88,1.01,,179283160787591.0,,,,,3156.14285714286,6.0,137.714285714286,,,,,,,180147987607773.0,145.0,145.0,6.7,,,,137.7143,,,,145,135,5,8,8.0,,,,,,
2022-10-05,3789.0,11.0,147,147,10,0.97,0.9,1.04,,208831685792958.0,,,,,3267.85714285714,5.8571,141.285714285714,,,,,,,187428128428082.0,147.0,147.0,6.7,,,,141.2857,,,,147,166,10,10,7.71428571428571,,,,,,
2022-10-06,4062.0,7.0,139,139,8,0.99,0.92,1.07,,185522909226212.0,,,,,3319.85714285714,5.8571,140.0,,,,,,,193393234473760.0,139.0,139.0,6.7,,,,140.0,,,,139,137,8,10,6.71428571428571,,,,,,
2022-10-07,3759.0,11.0,174,174,11,0.99,0.92,1.07,,197460139530166.0,,,,,3362.0,5.7143,141.428571428571,,,,,,,195068368118026.0,174.0,174.0,6.7,,,,141.4286,,,,174,82,11,4,7.28571428571429,,,,,,
2022-10-08,3577.0,3.0,117,117,4,0.97,0.9,1.04,,240946506621375.0,,,,,3381.42857142857,5.8571,141.0,,,,,,,191034370472415.0,117.0,117.0,6.7,,,,141.0,,,,117,19,4,3,7.85714285714286,,,,,,
2022-10-09,2475.0,0.0,102,102,4,0.93,0.87,1.0,,189754545320885.0,,,,,3364.14285714286,5.4286,139.714285714286,,,,,,,182750518713015.0,102.0,102.0,6.7,,,,139.7143,,,,102,74,4,0,7.42857142857143,,,,,,
2022-10-10,2034.0,1.0,166,166,9,0.9,0.84,0.97,,163679629546995.0,,,,,3316.57142857143,5.4286,141.0,,,,,,,184006381122017.0,166.0,166.0,7.9,,,,141.0,,,,166,289,9,13,6.85714285714286,,,,,,
2022-10-11,3974.0,8.0,142,142,9,0.89,0.83,0.96,,151045177268313.0,,,,,3300.14285714286,4.1429,135.0,,,,,,,183337773294655.0,142.0,142.0,7.9,,,,135.0,,,,142,156,9,14,6.57142857142857,,,,,,
2022-10-12,3668.0,8.0,138,138,7,0.9,0.83,0.98,,150844723477156.0,,,,,3270.14285714286,4.4286,134.285714285714,,,,,,,174601599168949.0,138.0,138.0,7.9,,,,134.2857,,,,138,140,7,10,7.0,,,,,,
2022-10-13,3729.0,7.0,148,148,4,0.91,0.84,0.99,,194313946089228.0,,,,,3253.28571428571,4.4286,135.571428571429,,,,,,,169371541278985.0,148.0,148.0,7.9,,,,135.5714,,,,148,192,4,10,7.85714285714286,,,,,,
2022-10-14,3644.0,2.0,132,132,9,0.9,0.83,0.98,,192779884738630.0,,,,,3241.0,4.4286,136.0,,,,,,,179120676649574.0,132.0,132.0,7.9,,,,136.0,,,,132,120,9,6,8.0,,,,,,
2022-10-15,3367.0,5.0,112,112,7,0.88,0.8,0.95,,179793287741435.0,,,,,3239.85714285714,6.5714,135.857142857143,,,,,,,177933446197700.0,112.0,112.0,7.9,,,,135.8571,,,,112,26,7,5,8.28571428571429,,,,,,
2022-10-16,2357.0,0.0,111,111,10,0.84,0.77,0.91,,153144140091140.0,,,,,3196.85714285714,6.5714,135.571428571429,,,,,,,178940379268738.0,111.0,111.0,7.9,,,,135.5714,,,,111,33,10,8,8.57142857142857,,,,,,
2022-10-17,1948.0,1.0,169,169,10,0.81,0.74,0.89,,231923577141114.0,,,,,3047.14285714286,6.5714,133.0,,,,,,,182070990624258.0,169.0,169.0,8.0,,,,133.0,,,,169,289,10,11,9.0,,,,,,
2022-10-18,3966.0,23.0,141,141,11,0.81,0.74,0.89,,142734564105198.0,,,,,2966.71428571429,7.0,134.571428571429,,,,,,,177111306972794.0,141.0,141.0,8.0,,,,134.5714,,,,141,193,11,10,8.57142857142857,,,,,,
2022-10-19,3367.0,8.0,136,136,9,0.83,0.75,0.91,,157893254974419.0,,,,,2866.57142857143,6.7143,131.142857142857,,,,,,,172669010663075.0,136.0,136.0,8.0,,,,131.1429,,,,136,173,9,16,8.14285714285714,,,,,,
2022-10-20,2681.0,7.0,130,130,7,0.84,0.76,0.93,,216228225577871.0,,,,,2771.14285714286,6.7143,130.428571428571,,,,,,,175368164046893.0,130.0,130.0,8.0,,,,130.4286,,,,130,169,7,11,8.0,,,,,,
2022-10-21,3081.0,5.0,143,143,6,0.85,0.76,0.94,,158062099178380.0,,,,,2707.71428571429,6.5714,125.571428571429,,,,,,,164483220139649.0,143.0,143.0,8.0,,,,125.5714,,,,143,132,6,4,8.0,,,,,,
2022-10-22,2666.0,3.0,88,88,4,0.83,0.75,0.92,,148697213573406.0,,,,,2525.71428571429,5.2857,123.428571428571,,,,,,,161407410457643.0,88.0,88.0,8.0,,,,123.4286,,,,88,28,4,2,7.71428571428571,,,,,,
2022-10-23,1689.0,0.0,106,106,9,0.81,0.73,0.9,,172038213777861.0,,,,,2379.71428571429,5.5714,118.714285714286,,,,,,,157436714260330.0,106.0,106.0,8.0,,,,118.7143,,,,106,44,9,3,7.71428571428571,,,,,,
2022-10-24,1504.0,0.0,135,135,10,0.8,0.71,0.89,,155728969790411.0,,,,,2298.42857142857,5.8571,114.0,,,,,,,143343018260237.0,135.0,135.0,8.0,,,,114.0,,,,135,275,10,12,7.42857142857143,,,,,,
2022-10-25,2692.0,14.0,126,126,9,0.8,0.71,0.9,,121203896331155.0,,,,,2140.57142857143,5.8571,107.285714285714,,,,,,,136003383807409.0,126.0,126.0,8.0,,,,107.2857,,,,126,165,9,11,7.42857142857143,,,,,,
2022-10-26,2345.0,10.0,103,103,9,0.81,0.72,0.91,,130098381593229.0,,,,,1990.85714285714,6.2857,104.714285714286,,,,,,,129187449427981.0,103.0,103.0,8.0,,,,104.7143,,,,103,84,9,11,7.71428571428571,,,,,,
2022-10-27,2112.0,9.0,97,97,5,0.82,0.72,0.93,,117572353577219.0,,,,,1918.71428571429,6.4286,102.0,,,,,,,120682524576175.0,97.0,97.0,8.0,,,,102.0,,,,97,159,5,9,8.0,,,,,,
2022-10-28,1976.0,5.0,96,96,6,0.82,0.72,0.93,,106684658008585.0,,,,,1861.14285714286,6.4286,97.8571428571429,,,,,,,110545818431104.0,96.0,96.0,8.0,,,,97.8571,,,,96,71,6,9,7.85714285714286,,,,,,
2022-10-29,1618.0,6.0,70,70,6,0.8,0.7,0.91,,100985672917408.0,,,,,1758.14285714286,5.8571,90.0,,,,,,,108337195005863.0,70.0,70.0,8.0,,,,90.0,,,,70,45,6,3,7.0,,,,,,
2022-10-30,1184.0,1.0,87,87,11,0.79,0.69,0.9,,112503739815215.0,,,,,1636.57142857143,5.4286,88.7142857142857,,,,,,,102673306747291.0,87.0,87.0,8.0,,,,88.7143,,,,87,26,11,1,6.28571428571429,,,,,,
2022-10-31,1101.0,0.0,106,106,9,0.8,0.69,0.91,,84772026774915.6,,,,,1527.0,5.1429,86.2857142857143,,,,,,,106029104328588.0,106.0,106.0,5.3,,,,86.2857,,,,106,207,9,18,6.42857142857143,,,,,,
2022-11-01,1971.0,10.0,71,71,3,0.83,0.71,0.95,,105743532354469.0,,,,,1419.0,4.8571,84.1428571428572,,,,,,,107736962384787.0,71.0,71.0,5.3,,,,84.1429,,,,71,395,3,5,6.14285714285714,,,,,,
2022-11-02,1494.0,7.0,94,94,4,0.88,0.75,1.01,,90451163783223.5,,,,,1345.0,4.5714,80.4285714285714,,,,,,,102512499613634.0,94.0,94.0,5.3,,,,80.4286,,,,94,62,4,8,6.28571428571429,,,,,,
2022-11-03,1345.0,7.0,80,80,6,0.92,0.79,1.07,,141062936646301.0,,,,,1276.85714285714,5.0,79.0,,,,,,,104088592182283.0,80.0,80.0,5.3,,,,79.0,,,,80,75,6,3,5.28571428571429,,,,,,
2022-11-04,1220.0,3.0,81,81,4,0.94,0.8,1.09,,118639664401974.0,,,,,1207.28571428571,5.1429,75.0,,,,,,,100581888662715.0,81.0,81.0,5.3,,,,75.0,,,,81,100,4,5,4.14285714285714,,,,,,
2022-11-05,1100.0,4.0,44,44,7,0.92,0.79,1.07,,64414433519342.8,,,,,1101.42857142857,4.0,73.1428571428571,,,,,,,94859238158488.1,44.0,44.0,5.3,,,,73.1429,,,,44,26,7,1,4.71428571428571,,,,,,
2022-11-06,707.0,4.0,77,77,4,0.9,0.77,1.04,,123536387795753.0,,,,,1044.28571428571,3.7143,69.4285714285714,,,,,,,93553365662357.2,77.0,77.0,5.3,,,,69.4286,,,,77,16,4,2,4.42857142857143,,,,,,
2022-11-07,614.0,1.0,78,78,1,0.88,0.76,1.02,,60225102137939.1,,,,,1006.85714285714,3.8571,69.2857142857143,,,,,,,82743422251891.2,78.0,78.0,3.6,,,,69.2857,,,,78,145,1,6,4.28571428571429,,,,,,
2022-11-08,1230.0,2.0,58,58,7,0.9,0.76,1.04,,65684978824883.4,,,,,969.714285714286,3.5714,67.7142857142857,,,,,,,76501435966735.6,58.0,58.0,3.6,,,,67.7143,,,,58,71,7,8,4.28571428571429,,,,,,
2022-11-09,1094.0,5.0,68,68,2,0.93,0.78,1.08,,81310056310306.9,,,,,936.0,3.7143,68.5714285714286,,,,,,,80523010409571.7,68.0,68.0,3.6,,,,68.5714,,,,68,48,2,5,3.71428571428571,,,,,,
2022-11-10,1083.0,8.0,79,79,5,0.96,0.82,1.12,,65393332773039.3,,,,,916.714285714286,3.2857,63.7142857142857,,,,,,,74049524173391.6,79.0,79.0,3.6,,,,63.7143,,,,79,108,5,5,3.57142857142857,,,,,,
2022-11-11,960.0,1.0,70,70,4,0.99,0.83,1.15,,74945760405884.5,,,,,892.571428571429,3.1429,62.2857142857143,,,,,,,75489046430173.0,70.0,70.0,3.6,,,,62.2857,,,,70,74,4,4,3.57142857142857,,,,,,
2022-11-12,864.0,5.0,50,50,3,0.98,0.83,1.15,,92565454619195.6,,,,,867.428571428571,4.1429,61.4285714285714,,,,,,,81918334571406.1,50.0,50.0,3.6,,,,61.4286,,,,50,7,3,1,3.0,,,,,,
2022-11-13,572.0,1.0,43,43,3,0.96,0.81,1.12,,78221984142492.7,,,,,843.285714285714,3.7143,61.2857142857143,,,,,,,86050875777633.9,43.0,43.0,3.6,,,,61.2857,,,,43,33,3,3,3.14285714285714,,,,,,
2022-11-14,445.0,0.0,68,68,1,0.95,0.81,1.1,,70301757935408.8,,,,,820.0,3.0,59.2857142857143,,,,,,,90784112559614.7,68.0,68.0,2.9,,,,59.2857,,,,68,122,1,4,2.85714285714286,,,,,,
2022-11-15,1054.0,9.0,52,52,3,0.95,0.8,1.11,,110689995813515.0,,,,,804.571428571429,3.1429,57.5714285714286,,,,,,,93516596527649.6,52.0,52.0,2.9,,,,57.5714,,,,52,77,3,2,2.57142857142857,,,,,,
2022-11-16,925.0,2.0,67,67,3,0.98,0.83,1.14,,110237844753901.0,,,,,796.857142857143,2.5714,56.8571428571429,,,,,,,88843596062467.8,67.0,67.0,2.9,,,,56.8571,,,,67,33,3,0,2.57142857142857,,,,,,
2022-11-17,920.0,3.0,65,65,3,1.01,0.85,1.18,,98525990246905.3,,,,,786.428571428572,2.7143,55.1428571428572,,,,,,,93542558884107.6,65.0,65.0,2.9,,,,55.1429,,,,65,75,3,4,2.85714285714286,,,,,,
2022-11-18,852.0,2.0,58,58,2,1.03,0.86,1.2,,94073148182129.0,,,,,785.0,2.8571,56.2857142857143,,,,,,,93938087235574.2,58.0,58.0,2.9,,,,56.2857,,,,58,62,2,2,3.71428571428571,,,,,,
2022-11-19,810.0,1.0,45,45,3,1.02,0.87,1.19,,59854451362922.9,,,,,773.142857142857,2.1429,59.7142857142857,,,,,,,89722671248403.6,45.0,45.0,2.9,,,,59.7143,,,,45,12,3,2,4.0,,,,,,
2022-11-20,499.0,2.0,31,31,5,1.01,0.85,1.17,,111114723893971.0,,,,,763.0,2.1429,60.8571428571429,,,,,,,90665654351467.7,31.0,31.0,2.9,,,,60.8571,,,,31,19,5,1,4.0,,,,,,
2022-11-21,435.0,1.0,76,76,7,1.0,0.85,1.16,,73070456395675.4,,,,,743.428571428571,1.7143,60.4285714285714,,,,,,,91945146452320.8,76.0,76.0,4.9,,,,60.4286,,,,76,123,7,10,4.28571428571429,,,,,,
2022-11-22,971.0,4.0,76,76,5,1.01,0.86,1.18,,81182083903320.5,,,,,737.857142857143,2.1429,62.5714285714286,,,,,,,90268459596528.8,76.0,76.0,4.9,,,,62.5714,,,,76,40,5,4,5.42857142857143,,,,,,
2022-11-23,854.0,2.0,75,75,3,1.04,0.88,1.21,,116838726475350.0,,,,,730.285714285714,2.0,62.7142857142857,,,,,,,95322005534551.9,75.0,75.0,4.9,,,,62.7143,,,,75,41,3,4,5.57142857142857,,,,,,
2022-11-24,783.0,0.0,62,62,5,1.06,0.9,1.24,,107482434952877.0,,,,,727.428571428572,1.7143,65.8571428571429,,,,,,,100043410775063.0,62.0,62.0,4.9,,,,65.8571,,,,62,73,5,4,4.85714285714286,,,,,,
2022-11-25,813.0,5.0,73,73,10,1.06,0.9,1.23,,82336340191585.1,,,,,725.857142857143,1.5714,64.8571428571429,,,,,,,102534730978963.0,73.0,73.0,4.9,,,,64.8571,,,,73,54,10,4,4.42857142857143,,,,,,
2022-11-26,757.0,0.0,46,46,4,1.03,0.88,1.2,,95229272929084.1,,,,,736.142857142857,1.2857,65.4285714285714,,,,,,,104252654108532.0,46.0,46.0,4.9,,,,65.4286,,,,46,26,4,5,4.42857142857143,,,,,,
2022-11-27,479.0,0.0,53,53,0,0.99,0.85,1.14,,144164560577551.0,,,,,751.428571428571,1.2857,66.7142857142857,,,,,,,101620932244197.0,53.0,53.0,4.9,,,,66.7143,,,,53,22,0,0,4.71428571428571,,,,,,
2022-11-28,424.0,0.0,69,69,4,0.98,0.84,1.13,,90509697822974.4,,,,,765.0,2.0,68.4285714285714,,,,,,,100190746702734.0,69.0,69.0,4.1,,,,68.4286,,,,69,130,4,6,4.57142857142857,,,,,,
2022-11-29,1043.0,2.0,80,80,5,1.0,0.85,1.16,,93207545810301.3,,,,,781.857142857143,1.8571,67.7142857142857,,,,,,,101155819706709.0,80.0,80.0,4.1,,,,67.7143,,,,80,64,5,5,3.71428571428571,,,,,,
